link,category,title,abstract,keywords,ccs_concepts,author_names,affiliations,author_countries
https://iclr.cc/virtual/2023/poster/11040,Fairness & Bias,The Surprising Effectiveness of Equivariant Models in Domains with Latent Symmetry,"Extensive work has demonstrated that equivariant neural networks can significantly improve sample efficiency and generalization by enforcing an inductive bias in the network architecture. These applications typically assume that the domain symmetry is fully described by explicit transformations of the model inputs and outputs. However, many real-life applications contain only latent or partial symmetries which cannot be easily described by simple transformations of the input. In these cases, it is necessary to learn symmetry in the environment instead of imposing it mathematically on the network architecture. We discover, surprisingly, that imposing equivariance constraints that do not exactly match the domain symmetry is very helpful in learning the true symmetry in the environment. We differentiate between extrinsic and incorrect symmetry constraints and show that while imposing incorrect symmetry can impede the model's performance, imposing extrinsic symmetry can actually improve performance. We demonstrate that an equivariant model can significantly outperform non-equivariant methods on domains with latent symmetries both in supervised learning and in reinforcement learning for robotic manipulation and control problems.","['Reinforcement Learning', 'reinforcement learning', 'Equivariant Learning', 'robotics']",[],"['Dian Wang', 'Jung Yeon Park', 'Neel Sortur', 'Lawson L.S. Wong', 'Robin Walters', 'Robert Platt']","['Northeastern University', 'Northeastern University', 'Northeastern University', 'Northeastern University', 'Northeastern University ', 'Northeastern University']",[]
https://iclr.cc/virtual/2023/poster/11807,Fairness & Bias,Fooling SHAP with Stealthily Biased Sampling,"SHAP explanations aim at identifying which features contribute the most to the difference in model prediction at a specific input versus a background distribution. Recent studies have shown that they can be manipulated by malicious adversaries to produce arbitrary desired explanations. However, existing attacks focus solely on altering the black-box model itself. In this paper, we propose a complementary family of attacks that leave the model intact and manipulate SHAP explanations using stealthily biased sampling of the data points used to approximate expectations w.r.t the background distribution. In the context of fairness audit, we show that our attack can reduce the importance of a sensitive feature when explaining the difference in outcomes between groups while remaining undetected. More precisely, experiments performed on real-world datasets showed that our attack could yield up to a 90\% relative decrease in amplitude of the sensitive feature attribution. These results highlight the manipulability of SHAP explanations and encourage auditors to treat them with skepticism.","['Social Aspects of Machine Learning', 'SHAP', 'Stealthily Sampling', 'explainability', 'robustness']",[],"['Gabriel Laberge', 'Ulrich Aïvodji', 'Satoshi Hara', 'Mario Marchand', 'Foutse Khomh']","['École Polytechnique de Montréal', 'École de technologie supérieure, Université du Québec', 'Osaka University', 'Laval university', 'École Polytechnique de Montréal, Université de Montréal']",[]
https://iclr.cc/virtual/2023/poster/11206,Fairness & Bias,StableDR: Stabilized Doubly Robust Learning for Recommendation on Data Missing Not at Random,"In recommender systems, users always choose the favorite items to rate, which leads to data missing not at random and poses a great challenge for unbiased evaluation and learning of prediction models. Currently, the doubly robust (DR) methods have been widely studied and demonstrate superior performance. However, in this paper, we show that DR methods are unstable and have unbounded bias, variance, and generalization bounds to extremely small propensities. Moreover, the fact that DR relies more on extrapolation will lead to suboptimal performance. To address the above limitations while retaining double robustness, we propose a stabilized doubly robust (StableDR) learning approach with a weaker reliance on extrapolation. Theoretical analysis shows that StableDR has bounded bias, variance, and generalization error bound simultaneously under inaccurate imputed errors and arbitrarily small propensities. In addition, we propose a novel learning approach for StableDR that updates the imputation, propensity, and prediction models cyclically, achieving more stable and accurate predictions. Extensive experiments show that our approaches significantly outperform the existing methods.","['Applications', 'recommender system', 'Debias', 'bias', 'Doubly Robust']",[],"['Haoxuan Li', 'Chunyuan Zheng', 'Peng Wu']","['ByteDance Inc.', 'Meituan', 'Beijing Technology and Business University']",[]
https://iclr.cc/virtual/2023/poster/11661,Fairness & Bias,Generative Modelling with Inverse Heat Dissipation,"While diffusion models have shown great success in image generation, their noise-inverting generative process does not explicitly consider the structure of images, such as their inherent multi-scale nature. Inspired by diffusion models and the empirical success of coarse-to-fine modelling, we propose a new diffusion-like model that generates images through stochastically reversing the heat equation, a PDE that locally erases fine-scale information when run over the 2D plane of the image. We interpret the solution of the forward heat equation with constant additive noise as a variational approximation in the diffusion latent variable model. Our new model shows emergent qualitative properties not seen in standard diffusion models, such as disentanglement of overall colour and shape in images. Spectral analysis on natural images highlights connections to diffusion models and reveals an implicit coarse-to-fine inductive bias in them.","['Generative models', 'inductive bias', 'diffusion model', 'partial differential equation']",[],"['Severi Rissanen', 'Markus Heinonen', 'Arno Solin']","['Aalto University', 'Aalto University', 'Aalto University']",[]
https://iclr.cc/virtual/2023/poster/11631,Fairness & Bias,Blurring Diffusion Models,"Recently, Rissanen et al., (2022) have presented a new type of diffusion process for generative modeling based on heat dissipation, or blurring, as an alternative to isotropic Gaussian diffusion. Here, we show that blurring can equivalently be defined through a Gaussian diffusion process with non-isotropic noise. In making this connection, we bridge the gap between inverse heat dissipation and denoising diffusion, and we shed light on the inductive bias that results from this modeling choice. Finally, we propose a generalized class of diffusion models that offers the best of both standard Gaussian denoising diffusion and inverse heat dissipation, which we call Blurring Diffusion Models.","['Generative models', 'generative model', 'blurring', 'diffusion']",[],"['Emiel Hoogeboom', 'Tim Salimans']","['Google', 'Google']",[]
https://iclr.cc/virtual/2023/poster/11627,Fairness & Bias,MARS: Meta-learning as Score Matching in the Function Space,"Meta-learning aims to extract useful inductive biases from a set of related datasets. In Bayesian meta-learning, this is typically achieved by constructing a prior distribution over neural network parameters. However, specifying families of computationally viable prior distributions over the high-dimensional neural network parameters is difficult. As a result, existing approaches resort to meta-learning restrictive diagonal Gaussian priors, severely limiting their expressiveness and performance. To circumvent these issues, we approach meta-learning through the lens of functional Bayesian neural network inference which views the prior as a stochastic process and performs inference in the function space. Specifically, we view the meta-training tasks as samples from the data-generating process and formalize meta-learning as empirically estimating the law of this stochastic process. Our approach can seamlessly acquire and represent complex prior knowledge by meta-learning the score function of the data-generating process marginals instead of parameter space priors. In a comprehensive benchmark, we demonstrate that our method achieves state-of-the-art performance in terms of predictive accuracy and substantial improvements in the quality of uncertainty estimates.","['Probabilistic Methods', 'bayesian neural networks', 'meta-learning', 'score estimation']",[],"['Krunoslav Lehman Pavasovic', 'Jonas Rothfuss', 'Andreas Krause']","['INRIA', 'Swiss Federal Institute of Technology', 'Swiss Federal Institute of Technology']",[]
https://iclr.cc/virtual/2023/poster/11147,Fairness & Bias,BALTO: fast tensor program optimization with diversity-based active learning,"Tensor program optimization (TPO) based on pre-trained models can effectively reduce the computing time of deep neural networks. However, training of such models is prohibitively expensive, which highly depends on a large-scale dataset and thus requires tremendous time-consuming performance measurements (more than 1 million) on target platforms. In this paper, we propose BALTO, a fast TPO approach with biased-diversity-based active learning, aiming at reducing much lower training costs under similar optimization accuracy.The key insight is that random sampling of existing approaches suffers from a heavy redundancy of low-performance programs, which incurs tremendous duplicated time-consuming measurements. Inspired by this, BALTO removes such redundancy by introducing active learning (AL) to TPO for a much lower training cost. However, applying AL with a brute-force way in BALTO can lead to an overestimation problem. To address this, we further propose a biased-diversity-based diversity scheme specially designed for BALTO. We compare BALTO against TenSet on $6$ typical hardware platforms over $2$ learning models. Experimental results show that, on average, BALTO only requires 5% of the total performance measurements of TenSet to achieve the same or higher model accuracy. Moreover, the optimized tensor programs even outperform that of TenSet by 1.06% due to higher model accuracy.",['Applications'],[],"['Jun Bi', 'Xiaqing Li', 'Qi Guo', 'Rui Zhang', 'Yuanbo Wen', 'Xing Hu', 'Zidong Du', 'Yifan Hao', 'Yunji Chen']","['University of Science and Technology of China', 'Institute of computing, Chinese Academy of Sciences', 'Institute of Computing Technology, Chinese Academy of Sciences', 'Institute of Computing Technology, CAS', 'Institute of Computing Technology, Chinese Academy of Sciences', ', Chinese Academy of Sciences', 'Institute of Computing Technology, Chinese Academy of Sciences', 'Institute of Computing Technology, Chinese Academy of Sciences', 'Institute of Computing Technology, Chinese Academy of Sciences']",[]
https://iclr.cc/virtual/2023/poster/10888,Fairness & Bias,On the Sensitivity of Reward Inference to Misspecified Human Models,"Inferring reward functions from human behavior is at the center of value alignment – aligning AI objectives with what we, humans, actually want. But doing so relies on models of how humans behave given their objectives. After decades of research in cognitive science, neuroscience, and behavioral economics, obtaining accurate human models remains an open research topic. This begs the question: how accurate do these models need to be in order for the reward inference to be accurate? On the one hand, if small errors in the model can lead to catastrophic error in inference, the entire framework of reward learning seems ill-fated, as we will never have perfect models of human behavior. On the other hand, if as our models improve, we can have a guarantee that reward accuracy also improves, this would show the benefit of more work on the modeling side. We study this question both theoretically and empirically. We do show that it is unfortunately possible to construct small adversarial biases in behavior that lead to arbitrarily large errors in the inferred reward. However, and arguably more importantly, we are also able to identify reasonable assumptions under which the reward inference error can be bounded linearly in the error in the human model. Finally, we verify our theoretical insights in discrete and continuous control tasks with simulated and human data.","['Reinforcement Learning', 'misspecification', 'reward learning', 'inverse reinforcement learning']",[],"['Joey Hong', 'Kush Bhatia', 'Anca Dragan']","['University of California Berkeley', 'Stanford University', 'University of California Berkeley']",[]
https://iclr.cc/virtual/2023/poster/11723,Fairness & Bias,LightGCL: Simple Yet Effective Graph Contrastive Learning for Recommendation,"Graph neural network (GNN) is a powerful learning approach for graph-based recommender systems. Recently, GNNs integrated with contrastive learning have shown superior performance in recommendation with their data augmentation schemes, aiming at dealing with highly sparse data. Despite their success, most existing graph contrastive learning methods either perform stochastic augmentation (e.g., node/edge perturbation) on the user-item interaction graph, or rely on the heuristic-based augmentation techniques (e.g., user clustering) for generating contrastive views. We argue that these methods cannot well preserve the intrinsic semantic structures and are easily biased by the noise perturbation. In this paper, we propose a simple yet effective graph contrastive learning paradigm LightGCL that mitigates these issues impairing the generality and robustness of CL-based recommenders. Our model exclusively utilizes singular value decomposition for contrastive augmentation, which enables the unconstrained structural refinement with global collaborative relation modeling. Experiments conducted on several benchmark datasets demonstrate the significant improvement in performance of our model over the state-of-the-arts. Further analyses demonstrate the superiority of LightGCL's robustness against data sparsity and popularity bias. The source code of our model is available at https://github.com/HKUDS/LightGCL.","['Applications', 'recommender systems', 'contrastive learning', 'graph neural networks']",[],"['Xuheng Cai', 'Chao Huang', 'Lianghao Xia', 'Xubin Ren']","['University of Hong Kong', 'University of Hong Kong', 'University of Hong Kong', 'University of Hong Kong']",[]
https://iclr.cc/virtual/2023/poster/12104,Fairness & Bias,Equiformer: Equivariant Graph Attention Transformer for 3D Atomistic Graphs,"Despite their widespread success in various domains, Transformer networks have yet to perform well across datasets in the domain of 3D atomistic graphs such as molecules even when 3D-related inductive biases like translational invariance and rotational equivariance are considered. In this paper, we demonstrate that Transformers can generalize well to 3D atomistic graphs and present Equiformer, a graph neural network leveraging the strength of Transformer architectures and incorporating SE(3)/E(3)-equivariant features based on irreducible representations (irreps). First, we propose a simple and effective architecture by only replacing original operations in Transformers with their equivariant counterparts and including tensor products. Using equivariant operations enables encoding equivariant information in channels of irreps features without complicating graph structures. With minimal modifications to Transformers, this architecture has already achieved strong empirical results. Second, we propose a novel attention mechanism called equivariant graph attention, which improves upon typical attention in Transformers through replacing dot product attention with multi-layer perceptron attention and including non-linear message passing. With these two innovations, Equiformer achieves competitive results to previous models on QM9, MD17 and OC20 datasets.","['Machine Learning for Sciences', 'transformer networks', 'equivariant neural networks', 'graph neural networks', 'computational physics']",[],"['Yi-Lun Liao', 'Tess Smidt']","['Massachusetts Institute of Technology', 'Massachusetts Institute of Technology']",[]
https://iclr.cc/virtual/2023/poster/11414,Fairness & Bias,SimPer: Simple Self-Supervised Learning of Periodic Targets,"From human physiology to environmental evolution, important processes in nature often exhibit meaningful and strong periodic or quasi-periodic changes. Due to their inherent label scarcity, learning useful representations for periodic tasks with limited or no supervision is of great benefit. Yet, existing self-supervised learning (SSL) methods overlook the intrinsic periodicity in data, and fail to learn representations that capture periodic or frequency attributes. In this paper, we present SimPer, a simple contrastive SSL regime for learning periodic information in data. To exploit the periodic inductive bias, SimPer introduces customized augmentations, feature similarity measures, and a generalized contrastive loss for learning efficient and robust periodic representations. Extensive experiments on common real-world tasks in human behavior analysis, environmental sensing, and healthcare domains verify the superior performance of SimPer compared to state-of-the-art SSL methods, highlighting its intriguing properties including better data efficiency, robustness to spurious correlations, and generalization to distribution shifts.","['Unsupervised and Self-supervised learning', 'representation learning', 'self-supervised learning', 'Periodic targets', 'Periodic learning', 'Periodicity']",[],"['Yuzhe Yang', 'Xin Liu', 'Jiang Wu', 'Silviu Borac', 'Dina Katabi', 'Ming-Zher Poh', 'Daniel McDuff']","['Massachusetts Institute of Technology', 'Google', 'Google', 'Google', 'Massachusetts Institute of Technology', 'Cardiio, Inc.', 'Google']",[]
https://iclr.cc/virtual/2023/poster/12793,Fairness & Bias,"Principal Components Bias in Over-parameterized Linear Models, and its Manifestation in Deep Neural Networks","Recent work suggests that convolutional neural networks of different architectures learn to classify images in the same order. To understand this phenomenon, we revisit the over-parametrized deep linear network model. Our analysis reveals that, when the hidden layers are wide enough, the convergence rate of this model's parameters is exponentially faster along the directions of the larger principal components of the data, at a rate governed by the corresponding singular values. We term this convergence pattern the Principal Components bias (PC-bias). Empirically, we show how the PC-bias streamlines the order of learning of both linear and non-linear networks, more prominently at earlier stages of learning. We then compare our results to the simplicity bias, showing that both biases can be seen independently, and affect the order of learning in different ways. Finally, we discuss how the PC-bias may explain some benefits of early stopping and its connection to PCA, and why deep networks converge more slowly with random labels.",[],[],,,[]
https://iclr.cc/virtual/2023/poster/11224,Fairness & Bias,Confidential-PROFITT: Confidential PROof of FaIr Training of Trees,"Post hoc auditing of model fairness suffers from potential drawbacks: (1) auditing may be highly sensitive to the test samples chosen; (2) the model and/or its training data may need to be shared with an auditor thereby breaking confidentiality. We address these issues by instead providing a certificate that demonstrates that the learning algorithm itself is fair, and hence, as a consequence, so too is the trained model. We introduce a method to provide a confidential proof of fairness for training, in the context of widely used decision trees, which we term Confidential-PROFITT. We propose novel fair decision tree learning algorithms along with customized zero-knowledge proof protocols to obtain a proof of fairness that can be audited by a third party. Using zero-knowledge proofs enables us to guarantee confidentiality of both the model and its training data. We show empirically that bounding the information gain of each node with respect to the sensitive attributes reduces the unfairness of the final tree. In extensive experiments on the COMPAS, Communities and Crime, Default Credit, and Adult datasets, we demonstrate that a company can use Confidential-PROFITT to certify the fairness of their decision tree to an auditor in less than 2 minutes, thus indicating the applicability of our approach. This is true for both the demographic parity and equalized odds definitions of fairness. Finally, we extend Confidential-PROFITT to apply to ensembles of trees.","['Social Aspects of Machine Learning', 'Zero-Knowledge Proof', 'Audit', 'fairness', 'confidentiality']",[],"['Ali Shahin Shamsabadi', 'Sierra Calanda Wyllie', 'Nicholas Franzese', 'Natalie Dullerud', 'Sébastien Gambs', 'Nicolas Papernot', 'Xiao Wang', 'Adrian Weller']","['Brave Software', 'University of Toronto', 'Northwestern University, Northwestern University', 'Stanford University', 'Université du Québec à Montréal', 'University of Toronto', 'Northwestern University', 'Alan Turing Institute']",[]
https://iclr.cc/virtual/2023/poster/11039,Fairness & Bias,Distributed Extra-gradient with Optimal Complexity and Communication Guarantees,"We consider monotone variational inequality (VI) problems in multi-GPU  settings where multiple processors/workers/clients have access to local stochastic dual vectors. This setting  includes a broad range of important problems from distributed convex minimization to min-max and games. Extra-gradient, which is a de facto algorithm  for monotone VI problems, has not been designed to be communication-efficient. To this end, we propose a quantized generalized extra-gradient (Q-GenX), which is an unbiased and adaptive compression method tailored to solve VIs. We provide an adaptive step-size rule, which  adapts to the respective noise profiles at hand and achieve a fast rate of  ${\cal O}(1/T)$ under relative noise, and an order-optimal ${\cal O}(1/\sqrt{T})$ under absolute noise  and show distributed training accelerates convergence. Finally, we validate our theoretical results by providing real-world experiments and training generative adversarial networks on multiple GPUs.","['General Machine Learning', 'extra-gradient', 'Unbiased Quantization', 'Adaptive Sep-size', 'variational inequality']",[],"['Ali Ramezani-Kebrya', 'Kimon Antonakopoulos', 'Igor Krawczuk', 'Justin Deschenaux', 'Volkan Cevher']","['University of Oslo', 'EPFL - EPF Lausanne', 'Swiss Federal Institute of Technology Lausanne', 'Swiss Federal Institute of Technology Lausanne', 'EPFL - EPF Lausanne']",[]
https://iclr.cc/virtual/2023/poster/11945,Fairness & Bias,Pessimism in the Face of Confounders: Provably Efficient Offline Reinforcement Learning in Partially Observable Markov Decision Processes,"We study offline reinforcement learning (RL) in partially observable Markov decision processes. In particular, we aim to learn an optimal policy from a dataset collected by a behavior policy which possibly depends on the latent state. Such a dataset is confounded in the sense that the latent state simultaneously affects the action and the observation, which is prohibitive for existing offline RL algorithms. To this end, we propose the \underline{P}roxy variable \underline{P}essimistic \underline{P}olicy \underline{O}ptimization (\texttt{P3O}) algorithm, which addresses the confounding bias and the distributional shift between the optimal and behavior policies in the context of general function approximation. At the core of \texttt{P3O} is a coupled sequence of pessimistic confidence regions  constructed via proximal causal inference, which is  formulated as  minimax estimation. Under a partial coverage assumption on the confounded dataset, we prove that \texttt{P3O} achieves a $n^{-1/2}$-suboptimality, where $n$ is the number of trajectories in the dataset. To our best knowledge, \texttt{P3O} is the first provably efficient offline RL algorithm for POMDPs with a confounded dataset.",['Reinforcement Learning'],[],"['Miao Lu', 'Yifei Min', 'Zhaoran Wang', 'Zhuoran Yang']","['Stanford University', 'Yale University', 'Northwestern University', 'Yale University']",[]
https://iclr.cc/virtual/2023/poster/12144,Fairness & Bias,What shapes the loss landscape of self supervised learning?,"Prevention of complete and dimensional collapse of representations has recently become a design principle for self-supervised learning (SSL). However, questions remain in our theoretical understanding: When do those collapses occur? What are the mechanisms and causes? We answer these questions by deriving and thoroughly analyzing an analytically tractable theory of SSL loss landscapes. In this theory, we identify the causes of the dimensional collapse and study the effect of normalization and bias. Finally, we leverage the interpretability afforded by the analytical theory to understand how dimensional collapse can be beneficial and what affects the robustness of SSL against data imbalance.","['Deep Learning and representational learning', 'collapse', 'self-supervised learning', 'loss landscape']",[],"['Liu Ziyin', 'Ekdeep Singh Lubana', 'Masahito Ueda', 'Hidenori Tanaka']","['The University of Tokyo', 'Center for Brain Science, Harvard University', 'The University of Tokyo', 'Harvard University, Harvard University']",[]
https://iclr.cc/virtual/2023/poster/11768,Fairness & Bias,Markup-to-Image Diffusion Models with Scheduled Sampling,"Building on recent advances in image generation, we present a fully data-driven approach to rendering markup into images. The approach is based on diffusion models, which parameterize the distribution of data using a sequence of denoising operations on top of a Gaussian noise distribution. We view the diffusion denoising process a sequential decision making process, and show that it exhibits compounding errors similar to exposure bias issues in imitation learning problems. To mitigate these issues, we adapt the scheduled sampling algorithm to diffusion training. We conduct experiments on four markup datasets: formulas (LaTeX), table layouts (HTML), sheet music (LilyPond), and molecular images (SMILES). These experiments each verify the effectiveness of diffusion and the use of scheduled sampling to fix generation issues. These results also show that the markup-to-image task presents a useful controlled compositional setting for diagnosing and analyzing generative image models.",['Applications'],[],"['Yuntian Deng', 'Noriyuki Kojima', 'Alexander M Rush']","['University of Waterloo', 'Cornell University', 'Cornell University']",[]
https://iclr.cc/virtual/2023/poster/10947,Fairness & Bias,Can Neural Networks Learn Implicit Logic from Physical Reasoning?,"Despite the success of neural network models in a range of domains, it remains an open question whether they can learn to represent abstract logical operators such as negation and disjunction. We test the hypothesis that neural networks without inherent inductive biases for logical reasoning can acquire an implicit representation of negation and disjunction. Here, implicit refers to limited, domain-specific forms of these operators, and work in psychology suggests these operators may be a precursor (developmentally and evolutionarily) to the type of abstract, domain-general logic that is characteristic of adult humans. To test neural networks, we adapt a test designed to diagnose the presence of negation and disjunction in animals and pre-verbal children, which requires inferring the location of a hidden object using constraints of the physical environment as well as implicit logic: if a ball is hidden in A or B, and shown not to be in A, can the subject infer that it is in B? Our results show that, despite the neural networks learning to track objects behind occlusion, they are unable to generalize to a task that requires implicit logic. We further show that models are unable to generalize to the test task even when they are trained directly on a logically identical (though visually dissimilar) task. However, experiments using transfer learning reveal that the models do recognize structural similarity between tasks which invoke the same logical reasoning pattern, suggesting that some desirable abstractions are learned, even if they are not yet sufficient to pass established tests of logical reasoning.","['Deep Learning and representational learning', 'logic', 'cognitive science', 'logical reasoning', 'developmental psychology', 'logical operators', 'representation learning', 'intuitive physics', 'physical reasoning']",[],"['Aaron Traylor', 'Roman Feiman', 'Ellie Pavlick']","['Brown University', 'Brown University', 'Brown University']",[]
https://iclr.cc/virtual/2023/poster/11800,Fairness & Bias,ManyDG: Many-domain Generalization for Healthcare Applications,"The vast amount of health data has been continuously collected for each patient, providing opportunities to support diverse healthcare predictive tasks such as seizure detection and hospitalization prediction. Existing models are mostly trained on other patients’ data and evaluated on new patients. Many of them might suffer from poor generalizability. One key reason can be overfitting due to the unique information related to patient identities and their data collection environments, referred to as patient covariates in the paper. These patient covariates usually do not contribute to predicting the targets but are often difficult to remove. As a result, they can bias the model training process and impede generalization. In healthcare applications, most existing domain generalization methods assume a small number of domains. In this paper, considering the diversity of patient covariates, we propose a new setting by treating each patient as a separate domain (leading to many domains). We develop a new domain generalization method ManyDG, that can scale to such many-domain problems. Our method identifies the patient do- main covariates by mutual reconstruction, and removes them via an orthogonal projection step. Extensive experiments show that ManyDG can boost the generalization performance on multiple real-world healthcare tasks (e.g., 3.7% Jaccard improvements on MIMIC drug recommendation) and support realistic but challenging settings such as insufficient data and continuous learning. The code is available at https://github.com/ycq091044/ManyDG.","['Machine Learning for Sciences', 'Healthcare', 'EEG', 'Patient covariate shift', 'EHR', 'domain generalization']",[],"['Chaoqi Yang', 'M Brandon Westover', 'Jimeng Sun']","['University of Illinois Urbana Champaign', 'Massachusetts General Hospital, Harvard University', 'Georgia Tech Research Corporation']",[]
https://iclr.cc/virtual/2023/poster/11117,Fairness & Bias,$k$NN Prompting: Beyond-Context Learning with Calibration-Free Nearest Neighbor Inference,"In-Context Learning (ICL), which formulates target tasks as prompt completion conditioned on in-context demonstrations, has become the prevailing utilization of LLMs. In this paper, we first disclose an actual predicament for this typical usage that it can not scale up with training data due to context length restriction. Besides, existing works have shown that ICL also suffers from various biases and requires delicate calibration treatment. To address both challenges, we advocate a simple and effective solution, $k$NN Prompting, which first queries LLM with training data for distributed representations, then predicts test instances by simply referring to nearest neighbors. We conduct comprehensive experiments to demonstrate its two-fold superiority: 1) Calibration-Free: $k$NN Prompting does not directly align LLM output distribution with task-specific label space, instead leverages such distribution to align test and training instances. It significantly outperforms state-of-the-art calibration-based methods under comparable few-shot scenario. 2) Beyond-Context: $k$NN Prompting can further scale up effectively with as many training data as are available, continually bringing substantial improvements. The scaling trend holds across 10 orders of magnitude ranging from 2 shots to 1024 shots as well as different LLMs scales ranging from 0.8B to 30B. It successfully bridges data scaling into model scaling, and brings new potentials for the gradient-free paradigm of LLM deployment. Code is publicly available at https://github.com/BenfengXu/KNNPrompting","['Deep Learning and representational learning', 'large language models', 'in-context learning', 'K Nearest Neighbors']",[],"['Benfeng Xu', 'Quan Wang', 'Zhendong Mao', 'Yajuan Lyu', 'Qiaoqiao She', 'Yongdong Zhang']","['University of Science and Technology of China', 'Beijing University of Posts and Telecommunications', 'University of Science and Technology of China', 'Baidu', 'Baidu', 'University of Science and Technology of China']",[]
https://iclr.cc/virtual/2023/poster/11804,Fairness & Bias,Causality Compensated Attention for Contextual Biased Visual Recognition,"Visual attention does not always capture the essential object representation desired for robust predictions. Attention modules tend to underline not only the target object but also the common co-occurring context that the module thinks helpful in the training. The problem is rooted in the confounding effect of the context leading to incorrect causalities between objects and predictions, which is further exacerbated by visual attention. In this paper, to learn causal object features robust for contextual bias, we propose a novel attention module named Interventional Dual Attention (IDA) for visual recognition. Specifically, IDA adopts two attention layers with multiple sampling intervention, which compensates the attention against the confounder context. Note that our method is model-agnostic and thus can be implemented on various backbones. Extensive experiments show our model obtains significant improvements in classification and detection with lower computation. In particular, we achieve the state-of-the-art results in multi-label classification on MS-COCO and PASCAL-VOC.","['Deep Learning and representational learning', 'object recognition', 'causal inference', 'Interventional Dual Attention', 'Confounding Context', 'attention mechanism']",[],"['Ruyang Liu', 'Jingjia Huang', 'Thomas H. Li', 'Ge Li']","['Peking University', 'ByteDance Inc.', 'AIIT, Peking University', 'Peking University Shenzhen Graduate School']",[]
https://iclr.cc/virtual/2023/poster/11260,Fairness & Bias,$\Lambda$-DARTS: Mitigating Performance Collapse by Harmonizing Operation Selection among Cells,"Differentiable neural architecture search (DARTS) is a popular method for neural architecture search (NAS), which performs cell-search and utilizes continuous relaxation to improve the search efficiency via gradient-based optimization. The main shortcoming of DARTS is performance collapse, where the discovered architecture suffers from a pattern of declining quality during search. Performance collapse has become an important topic of research, with many methods trying to solve the issue through either regularization or fundamental changes to DARTS.However, the weight-sharing framework used for cell-search in DARTS and the convergence of architecture parameters has not been analyzed yet. In this paper, we provide a thorough and novel theoretical and empirical analysis on DARTS and its point of convergence.We show that DARTS suffers from a specific structural flaw due to its weight-sharing framework that limits the convergence of DARTS to saturation points of the softmax function. This point of convergence gives an unfair advantage to layers closer to the output in choosing the optimal architecture, causing performance collapse. We then propose two new regularization terms that aim to prevent performance collapse by harmonizing operation selection via aligning gradients of layers. Experimental results on six different search spaces and three different datasets show that our method ($\Lambda$-DARTS) does indeed prevent performance collapse, providing justification for our theoretical analysis and the proposed remedy.",['Deep Learning and representational learning'],[],"['Sajad Movahedi', 'Melika Adabinejad', 'Ayyoob Imani', 'Arezou Keshavarz', 'Mostafa Dehghani', 'Azadeh Shakery', 'Babak N Araabi']","['University of Tehran, University of Tehran', 'University of Tehran, University of Tehran', 'Ludwig Maximilian University of Munich', 'Stanford University', 'Google DeepMind', 'University of Tehran, University of Tehran', 'University of Tehran, University of Tehran']",[]
https://iclr.cc/virtual/2023/poster/11471,Fairness & Bias,Learning to Segment from Noisy Annotations: A Spatial Correction Approach,"Noisy labels can significantly affect the performance of deep neural networks (DNNs). In medical image segmentation tasks, annotations are error-prone due to the high demand in annotation time and in the annotators' expertise. Existing methods mostly tackle label noise in classification tasks. Their independent-noise assumptions do not fit label noise in segmentation task. In this paper, we propose a novel noise model for segmentation problems that encodes spatial correlation and bias, which are prominent in segmentation annotations. Further, to mitigate such label noise, we propose a label correction method to recover true label progressively. We provide theoretical guarantees of the correctness of the proposed method. Experiments show that our approach outperforms current state-of-the-art methods on both synthetic and real-world noisy annotations.",['Deep Learning and representational learning'],[],"['Jiachen Yao', 'Songzhu Zheng', 'Prateek Prasanna', 'Chao Chen']","[', State University of New York at Stony Brook', 'Morgan Stanley', 'State University of New York, Stony Brook', 'State University of New York at Stony Brook']",[]
https://iclr.cc/virtual/2023/poster/10754,Fairness & Bias,Mid-Vision Feedback,"Feedback plays a prominent role in biological vision, where perception is modulated based on agents' evolving expectations and world model. We introduce a novel mechanism which modulates perception based on high level categorical expectations: Mid-Vision Feedback (MVF). MVF associates high level contexts with linear transformations. When a context is ""expected"" its associated linear transformation is applied over feature vectors in a mid level of a network. The result is that mid-level network representations are biased towards conformance with high level expectations, improving overall accuracy and contextual consistency. Additionally, during training mid-level feature vectors are biased through introduction of a loss term which increases the distance between feature vectors associated with different contexts. MVF is agnostic as to the source of contextual expectations, and can serve as a mechanism for top down integration of symbolic systems with deep vision architectures. We show the superior performance of MVF to post-hoc filtering for incorporation of contextual knowledge, and show superior performance of configurations using predicted context (when no context is known a priori) over configurations with no context awareness.",['Applications'],[],"['Eadom T Dessalene', 'Cornelia Fermuller', 'Yiannis Aloimonos']","['University of Maryland, College Park', 'University of Maryland, College Park', 'University of Maryland, College Park']",[]
