link,category,title,abstract,keywords,ccs_concepts,author_names,author_affiliations,affiliated_countries
https://nips.cc/virtual/2021/poster/26947,Fairness & Bias,Subgraph Federated Learning with Missing Neighbor Generation,"Graphs have been widely used in data mining and machine learning due to their unique representation of real-world objects and their interactions. As graphs are getting bigger and bigger nowadays, it is common to see their subgraphs separately collected and stored in multiple local systems. Therefore, it is natural to consider the subgraph federated learning setting, where each local system holds a small subgraph that may be biased from the distribution of the whole graph. Hence, the subgraph federated learning aims to collaboratively train a powerful and generalizable graph mining model without directly sharing their graph data. In this work, towards the novel yet realistic setting of subgraph federated learning, we propose two major techniques: (1) FedSage, which trains a GraphSage model based on FedAvg to integrate node features, link structures, and task labels on multiple local subgraphs; (2) FedSage+, which trains a missing neighbor generator along FedSage to deal with missing links across local subgraphs. Empirical results on four real-world graph datasets with synthesized subgraph federated learning settings demonstrate the effectiveness and efficiency of our proposed techniques. At the same time, consistent theoretical implications are made towards their generalization ability on the global graphs.","['Federated Learning', 'Graph Learning', 'Machine Learning', 'Generative Model']",[],"['Ke ZHANG', 'Carl Yang', 'Xiaoxiao Li', 'Lichao Sun', 'Siu Ming Yiu']","['The University of', 'Emory University', 'University of British Columbia', 'Lehigh University', 'The University of']","['Hong Kong', None, None, None, 'Hong Kong']"
https://nips.cc/virtual/2021/poster/28819,Fairness & Bias,Provably Efficient Causal Reinforcement Learning with Confounded Observational Data,"Empowered by neural networks, deep reinforcement learning (DRL) achieves tremendous empirical success. However, DRL requires a large dataset by interacting with the environment, which is unrealistic in critical scenarios such as autonomous driving and personalized medicine. In this paper, we study how to incorporate the dataset collected in the offline setting to improve the sample efficiency in the online setting. To incorporate the observational data, we face two challenges. (a) The behavior policy that generates the observational data may depend on unobserved random variables (confounders), which affect the received rewards and transition dynamics. (b) Exploration in the online setting requires quantifying the uncertainty given both the observational and interventional data. To tackle such challenges, we propose the deconfounded optimistic value iteration (DOVI) algorithm, which incorporates the confounded observational data in a provably efficient manner. DOVI explicitly adjusts for the confounding bias in the observational data, where the confounders are partially observed or unobserved. In both cases, such adjustments allow us to construct the bonus based on a notion of information gain, which takes into account the amount of information acquired from the offline setting. In particular, we prove that the regret of DOVI is smaller than the optimal regret achievable in the pure online setting when the confounded observational data are informative upon the adjustments.","['Reinforcement Learning and Planning', 'Deep Learning', 'Causality']",[],"['Lingxiao Wang', 'Zhuoran Yang', 'Zhaoran Wang']","['Northwestern University', 'Yale University', 'Northwestern University']","[None, None, None]"
https://nips.cc/virtual/2021/poster/28457,Fairness & Bias,Fair Sequential Selection Using Supervised Learning Models,"We consider a selection problem where sequentially arrived applicants apply for a limited number of positions/jobs. At each time step, a decision maker accepts or rejects the given applicant using a pre-trained supervised learning model until all the vacant positions are filled. In this paper, we discuss whether the fairness notions (e.g., equal opportunity, statistical parity, etc.) that are commonly used in classification problems are suitable for the sequential selection problems. In particular, we show that even with a pre-trained model that satisfies the common fairness notions, the selection outcomes may still be biased against certain demographic groups. This observation implies that the fairness notions used in classification problems are not suitable for a selection problem where the applicants compete for a limited number of positions.  We introduce a new fairness notion, ``Equal Selection (ES),'' suitable for sequential selection problems and propose a post-processing approach to satisfy the ES fairness notion. We also consider a setting where the applicants have privacy concerns, and the decision maker only has access to the noisy version of sensitive attributes. In this setting, we can show that the \textit{perfect} ES fairness can still be attained under certain conditions.","['Fairness', 'Graph Learning', 'Machine Learning', 'Privacy']",[],"['Mohammad Mahdi Khalili', 'Xueru Zhang', 'Mahed Abroshan']","['Yahoo! Research', 'Ohio State University', 'Optum AI']","[None, None, None]"
https://nips.cc/virtual/2021/poster/27872,Fairness & Bias,Rethinking Neural Operations for Diverse Tasks,"An important goal of AutoML is to automate-away the design of neural networks on new tasks in under-explored domains. Motivated by this goal, we study the problem of enabling users to discover the right neural operations given data from their specific domain. We introduce a search space of operations called XD-Operations that mimic the inductive bias of standard multi-channel convolutions while being much more expressive: we prove that it includes many named operations across multiple application areas. Starting with any standard backbone such as ResNet, we show how to transform it into a search space over XD-operations and how to traverse the space using a simple weight sharing scheme. On a diverse set of tasks—solving PDEs, distance prediction for protein folding, and music modeling—our approach consistently yields models with lower error than baseline networks and often even lower error than expert-designed domain-specific approaches.","['Deep Learning', 'Machine Learning']",[],"['Nicholas Carl Roberts', 'Tri Dao', 'Liam Li', 'Ameet Talwalkar']","['University of Wisconsin-Madison', 'Princeton University', 'Carnegie Mellon University', 'University of California-Los Angeles']","[None, None, None, None]"
https://nips.cc/virtual/2021/poster/27936,Fairness & Bias,ErrorCompensatedX: error compensation for variance reduced algorithms,"Communication cost is one major bottleneck for the scalability for distributed learning. One approach to reduce the communication cost is to compress the gradient during communication. However, directly compressing the gradient decelerates the convergence speed, and the resulting algorithm may diverge for biased compression. Recent work addressed this problem for stochastic gradient descent by adding back the compression error from the previous step. This idea was further extended to one class of variance reduced algorithms, where the variance of the stochastic gradient is reduced by taking a moving average over all history gradients. However, our analysis shows that just adding the previous step's compression error, as done in existing work, does not fully compensate the compression error. So, we propose ErrorCompensateX, which uses the compression error from the previous two steps. We show that ErrorCompensateX can achieve the same asymptotic convergence rate with the training without compression. Moreover, we  provide a unified theoretical analysis framework for this class of variance reduced algorithms, with or without error compensation.",['Optimization'],[],"['Hanlin Tang', 'Yao Li', 'Ji Liu', 'Ming Yan']","['University of Rochester', 'Michigan State University', 'Facebook', 'Michigan State University']","[None, None, None, None]"
https://nips.cc/virtual/2021/poster/26725,Fairness & Bias,SOPE: Spectrum of Off-Policy Estimators,"Many sequential decision making problems are high-stakes and require off-policy evaluation (OPE) of a new policy using historical data collected using some other policy. One of the most common OPE techniques that provides unbiased estimates is trajectory based importance sampling (IS). However, due to the high variance of trajectory IS estimates, importance sampling methods based on state-action visitation distributions (SIS) have recently been adopted. Unfortunately, while SIS often provides lower variance estimates for long horizons, estimating the state-action distribution ratios can be challenging and lead to biased estimates. In this paper, we present a new perspective on this bias-variance trade-off and show the existence of a spectrum of estimators whose endpoints are SIS and IS. Additionally, we also establish a spectrum for doubly-robust and weighted version of these estimators. We provide empirical evidence that estimators in this spectrum can be used to trade-off between the bias and variance of IS and SIS and can achieve lower mean-squared error than both IS and SIS.",['Reinforcement Learning and Planning'],[],"['Christina Yuan', 'Yash Chandak', 'Stephen Giguere', 'Philip S. Thomas', 'Scott Niekum']","['University of Texas, Austin', 'Computer Science Department, Stanford University', 'University of Texas, Austin', 'College of Information and Computer Science, University of Massachusetts, Amherst', 'University of Massachusetts at Amherst']","[None, None, None, None, None]"
https://nips.cc/virtual/2021/poster/26952,Fairness & Bias,Does enforcing fairness mitigate biases caused by subpopulation shift?,"Many instances of algorithmic bias are caused by subpopulation shifts. For example, ML models often perform worse on demographic groups that are underrepresented in the training data. In this paper, we study whether enforcing algorithmic fairness during training improves the performance of the trained model in the \emph{target domain}. On one hand, we conceive scenarios in which enforcing fairness does not improve performance in the target domain. In fact, it may even harm performance. On the other hand, we derive necessary and sufficient conditions under which enforcing algorithmic fairness leads to the Bayes model in the target domain. We also illustrate the practical implications of our theoretical results in simulations and on real data.","['Fairness', 'Graph Learning', 'Domain Adaptation']",[],"['Subha Maity', 'Debarghya Mukherjee', 'Mikhail Yurochkin', 'Yuekai Sun']","['University of Michigan, Ann Arbor', 'Boston University, Boston University', 'International Business Machines', 'University of Michigan']","[None, None, None, None]"
https://nips.cc/virtual/2021/poster/28746,Fairness & Bias,CoAtNet: Marrying Convolution and Attention for All Data Sizes,"Transformers have attracted increasing interests in computer vision, but they still fall behind state-of-the-art convolutional networks. In this work, we show that while Transformers tend to have larger model capacity, their generalization can be worse than convolutional networks due to the lack of the right inductive bias. To effectively combine the strengths from both architectures, we present CoAtNets(pronounced ""coat"" nets), a family of hybrid models built from two key insights: (1) depthwise Convolution and self-Attention can be naturally unified via simple relative attention; (2) vertically stacking convolution layers and attention layers in a principled way is surprisingly effective in improving generalization, capacity and efficiency. Experiments show that our CoAtNets achieve state-of-the-art performance under different resource constraints across various datasets: Without extra data, CoAtNet achieves 86.0% ImageNet top-1 accuracy; When pre-trained with 13M images from ImageNet-21K, our CoAtNet achieves 88.56% top-1 accuracy, matching ViT-huge pre-trained with 300M images from JFT-300M while using 23x less data; Notably, when we further scale up CoAtNet with JFT-3B, it achieves 90.88% top-1 accuracy on ImageNet, establishing a new state-of-the-art result.","['Transformers', 'Vision']",[],"['Zihang Dai', 'Hanxiao Liu', 'Quoc V Le', 'Mingxing Tan']","['Google', 'Google Brain', 'Google', 'Google']","[None, None, None, None]"
https://nips.cc/virtual/2021/poster/28501,Fairness & Bias,Multiple Descent: Design Your Own Generalization Curve,"This paper explores the generalization loss of linear regression in variably parameterized families of models, both under-parameterized and over-parameterized. We show that the generalization curve can have an arbitrary number of peaks, and moreover, the locations of those peaks can be explicitly controlled. Our results highlight the fact that both the classical U-shaped generalization curve and the recently observed double descent curve are not intrinsic properties of the model family. Instead, their emergence is due to the interaction between the properties of the data and the inductive biases of learning algorithms.",[],[],"['Yifei Min', 'Misha Belkin', 'amin karbasi']","['Yale University', 'University of California, San Diego', 'Yale University']","[None, None, None]"
https://nips.cc/virtual/2021/poster/26283,Fairness & Bias,On the Representation Power of Set Pooling Networks,"Point clouds and sets are input data-types which pose unique problems to deep learning. Since sets can have variable cardinality and are unchanged by permutation, the input space for these problems naturally form infinite-dimensional non-Euclidean spaces. Despite these mathematical difficulties, PointNet (Qi et al. 2017) and Deep Sets (Zaheer et al. 2017) introduced foundational neural network architectures to address these problems. In this paper we present a unified framework to study the expressive power of such networks as well as their extensions beyond point clouds (partially addressing a conjecture on the extendibility of DeepSets along the way). To this end, we demonstrate the crucial role that the Hausdorff and Wasserstein metrics play and prove new cardinality-agnostic universality results to characterize exactly which functions can be approximated by these models. In particular, these results imply that PointNet generally cannot approximate averages of continuous functions over sets (e.g. center-of-mass or higher moments) implying that DeepSets is strictly more expressive than PointNet in the constant cardinality setting. Moreover, we obtain explicit lower-bounds on the approximation error and present a simple method to produce arbitrarily many examples of this failure-mode. Counterintuitively, we also prove that in the unbounded cardinality setting that any function which can be uniformly approximated by both PointNet and normalized-DeepSets must be constant. Finally, we also prove theorems on the Lipschitz properties of PointNet and normalized-DeepSets which shed insight into exploitable inductive bias in these networks.","['Deep Learning', 'Machine Learning']",[],['Alan Hylton'],['Glenn Research Center'],[None]
https://nips.cc/virtual/2021/poster/26550,Fairness & Bias,Attention over Learned Object Embeddings Enables Complex Visual Reasoning,"Neural networks have achieved success in a wide array of perceptual tasks but often fail at tasks involving both perception and higher-level reasoning. On these more challenging tasks, bespoke approaches (such as modular symbolic components, independent dynamics models or semantic parsers) targeted towards that specific type of task have typically performed better. The downside to these targeted approaches, however, is that they can be more brittle than general-purpose neural networks, requiring significant modification or even redesign according to the particular task at hand. Here, we propose a more general neural-network-based approach to dynamic visual reasoning problems that obtains state-of-the-art performance on three different domains, in each case outperforming bespoke modular approaches tailored specifically to the task. Our method relies on learned object-centric representations, self-attention and self-supervised dynamics learning, and all three elements together are required for strong performance to emerge. The success of this combination suggests that there may be no need to trade off flexibility for performance on problems involving spatio-temporal or causal-style reasoning. With the right soft biases and learning objectives in a neural network we may be able to attain the best of both worlds.","['Transformers', 'Deep Learning', 'Vision']",[],"['David Ding', 'Felix Hill', 'Adam Santoro', 'Malcolm Reynolds', 'Matthew Botvinick']","['DeepMind', 'Google', 'Google', 'DeepMind', 'Google DeepMind']","[None, None, None, None, None]"
https://nips.cc/virtual/2021/poster/27802,Fairness & Bias,Intriguing Properties of Vision Transformers,"Vision transformers (ViT) have demonstrated impressive performance across numerous machine vision tasks. These models are based on multi-head self-attention mechanisms that can flexibly attend to a sequence of image patches to encode contextual cues. An important question is how such flexibility (in attending image-wide context conditioned on a given patch) can facilitate handling nuisances in natural images e.g., severe occlusions, domain shifts, spatial permutations, adversarial and natural perturbations. We systematically study this question via an extensive set of experiments encompassing three ViT families and provide comparisons with a high-performing convolutional neural network (CNN). We show and analyze the following intriguing properties of ViT: (a)Transformers are highly robust to severe occlusions, perturbations and domain shifts, e.g., retain as high as 60% top-1 accuracy on ImageNet even after randomly occluding 80% of the image content. (b)The robustness towards occlusions is not due to texture bias, instead we show that ViTs are significantly less biased towards local textures, compared to CNNs. When properly trained to encode shape-based features, ViTs demonstrate shape recognition capability comparable to that of human visual system, previously unmatched in the literature. (c)Using ViTs to encode shape representation leads to an interesting consequence of accurate semantic segmentation without pixel-level supervision. (d)Off-the-shelf features from a single ViT model can be combined to create a feature ensemble,  leading to high accuracy rates across a range of classification datasets in both traditional and few-shot learning paradigms.  We show effective features of ViTs are due to flexible and dynamic receptive fields possible via self-attention mechanisms. Our code will be publicly released.","['Transformers', 'Vision', 'Robustness', 'Machine Learning', 'Deep Learning', 'Few Shot Learning']",[],"['Muzammal Naseer', 'Kanchana Ranasinghe', 'Salman Khan', 'Munawar Hayat', 'Fahad Khan', 'Ming-Hsuan Yang']","['Mohamed bin Zayed University of Artificial Intelligence', 'State University of New York, Stony Brook', 'Mohamed bin Zayed University of Artificial Intelligence', 'Monash University', 'Inception Institute of Artificial Intelligence', 'Google']","[None, None, None, None, None, None]"
https://nips.cc/virtual/2021/poster/26110,Fairness & Bias,Arbitrary Conditional Distributions with Energy,"Modeling distributions of covariates, or density estimation, is a core challenge in unsupervised learning. However, the majority of work only considers the joint distribution, which has limited relevance to practical situations. A more general and useful problem is arbitrary conditional density estimation, which aims to model any possible conditional distribution over a set of covariates, reflecting the more realistic setting of inference based on prior knowledge. We propose a novel method, Arbitrary Conditioning with Energy (ACE), that can simultaneously estimate the distribution $p(\mathbf{x}_u \mid \mathbf{x}_o)$ for all possible subsets of unobserved features $\mathbf{x}_u$ and observed features $\mathbf{x}_o$. ACE is designed to avoid unnecessary bias and complexity --- we specify densities with a highly expressive energy function and reduce the problem to only learning one-dimensional conditionals (from which more complex distributions can be recovered during inference). This results in an approach that is both simpler and higher-performing than prior methods. We show that ACE achieves state-of-the-art for arbitrary conditional likelihood estimation and data imputation on standard benchmarks.",['Self-Supervised Learning'],[],"['Ryan Strauss', 'Junier Oliva']","['Department of Computer Science, University of North Carolina, Chapel Hill', 'University of North Carolina, Chapel Hill']","[None, None]"
https://nips.cc/virtual/2021/poster/28112,Fairness & Bias,A Theoretical Analysis of Fine-tuning with Linear Teachers,"Fine-tuning is a common practice in deep learning, achieving excellent generalization results on downstream tasks using relatively little training data. Although widely used in practice, it is not well understood theoretically. Here we analyze the sample complexity of this scheme for regression with linear teachers in several settings. Intuitively, the success of fine-tuning depends on the similarity between the source tasks and the target task. But what is the right way of measuring this similarity? We show that the relevant measure has to do with the relation between the source task, the target task and the covariance structure of the target data. In the setting of linear regression, we show that under realistic settings there can be substantial sample complexity reduction when the above measure is low. For deep linear regression, we propose a novel result regarding the inductive bias of gradient-based training when the network is initialized with pretrained weights. Using this result we show that the similarity measure for this setting is also affected by the depth of the network. We conclude with results on shallow ReLU models, and analyze the dependence of sample complexity there on source and target tasks. We empirically demonstrate our results for both synthetic and realistic data.","['Transfer Learning', 'Deep Learning', 'Theory']",[],"['Gal Shachaf', 'Alon Brutzkus', 'Amir Globerson']","['Tel Aviv University', 'Electrical Engineering Department, Technion –  Institute of Technology, Technion -  Institute of Technology', 'Tel Aviv University']","[None, 'Israel', None]"
https://nips.cc/virtual/2021/poster/26447,Fairness & Bias,Implicit Bias of SGD for Diagonal Linear Networks: a Provable Benefit of Stochasticity,"Understanding the implicit bias of training algorithms is of crucial importance in order to explain the success of overparametrised neural networks. In this paper, we study the dynamics of stochastic gradient descent over diagonal linear networks through its continuous time version, namely stochastic gradient flow. We explicitly characterise the solution chosen by the stochastic flow and prove that it always enjoys better generalisation properties than that of gradient flow.Quite surprisingly, we show that the convergence speed of the training loss controls the magnitude of the biasing effect: the slower the convergence, the better the bias. To fully complete our analysis, we provide convergence guarantees for the dynamics. We also give experimental results which support our theoretical claims. Our findings highlight the fact that structured noise can induce better generalisation and they help explain the greater performances of stochastic gradient  descent over gradient descent observed in practice.","['Deep Learning', 'Optimization']",[],"['Scott Pesme', 'Loucas Pillaud-Vivien', 'Nicolas Flammarion']","['Swiss Federal Institute of Technology Lausanne', 'New York University', 'Swiss Federal Institute of Technology Lausanne']","[None, None, None]"
https://nips.cc/virtual/2021/poster/27462,Fairness & Bias,Reconstruction for Powerful Graph Representations,"Graph neural networks (GNNs) have limited expressive power, failing to represent many graph classes correctly. While more expressive graph representation learning (GRL) alternatives can distinguish some of these classes, they are significantly harder to implement, may not scale well, and have not been shown to outperform well-tuned GNNs in real-world tasks. Thus, devising simple, scalable, and expressive GRL architectures that also achieve real-world improvements remains an open challenge. In this work, we show the extent to which graph reconstruction---reconstructing a graph from its subgraphs---can mitigate the theoretical and practical problems currently faced by GRL architectures. First, we leverage graph reconstruction to build two new classes of expressive graph representations. Secondly, we show how graph reconstruction boosts the expressive power of any GNN architecture while being a (provably) powerful inductive bias for invariances to vertex removals. Empirically,  we show how reconstruction can boost GNN's expressive power---while maintaining its invariance to permutations of the vertices---by solving seven graph property tasks not solvable by the original GNN. Further, we demonstrate how it boosts state-of-the-art GNN's performance across nine real-world benchmark datasets.","['Theory', 'Deep Learning', 'Graph Learning', 'Representation Learning']",[],"['Leonardo Cotta', 'Christopher Morris', 'Bruno Ribeiro']","['Vector Institute', 'Rheinisch Westfälische Technische Hochschule Aachen', 'Purdue University']","[None, None, None]"
https://nips.cc/virtual/2021/poster/26962,Fairness & Bias,Differentially Private Empirical Risk Minimization under the Fairness Lens,"Differential Privacy (DP) is an important privacy-enhancing technology for private machine learning systems. It allows to measure and bound the risk associated with an individual participation in a computation. However, it was recently observed that DP learning systems may exacerbate bias and unfairness for different groups of individuals. This paper builds on these important observations and sheds light on the causes of the disparate impacts arising in the problem of differentially private empirical risk minimization. It focuses on the accuracy disparity arising among groups of individuals in two well-studied DP learning methods: output perturbation and differentially private stochastic gradient descent. The paper analyzes which data and model properties are responsible for the disproportionate impacts, why these aspects are affecting different groups disproportionately, and proposes guidelines to mitigate these effects. The proposed approach is evaluated on several datasets and settings.","['Fairness', 'Optimization', 'Machine Learning', 'Privacy']",[],"['Cuong Tran', 'My H Dinh', 'Ferdinando Fioretto']","['University of Virginia, Charlottesville', 'University of Virginia, Charlottesville', 'University of Virginia, Charlottesville']","[None, None, None]"
https://nips.cc/virtual/2021/poster/27430,Fairness & Bias,Adaptive Ensemble Q-learning: Minimizing Estimation Bias via Error Feedback,"The ensemble method is a promising way to mitigate the overestimation issue in Q-learning, where multiple function approximators are used to estimate the action values. It is known that the estimation bias hinges heavily on the ensemble size (i.e., the number of  Q-function approximators used in the target), and that determining the 'right' ensemble size is highly nontrivial, because of the time-varying nature of the function approximation errors during the learning process. To tackle this challenge, we first derive an upper bound and a lower bound on the  estimation bias, based on which the ensemble size is  adapted to drive the bias to be nearly zero, thereby coping with the impact of the time-varying approximation errors accordingly. Motivated by the theoretic findings, we advocate that the ensemble method can be combined with Model Identification Adaptive Control (MIAC) for effective ensemble size adaptation. Specifically, we devise Adaptive Ensemble Q-learning (AdaEQ), a generalized ensemble method with two key steps: (a) approximation error characterization which serves as the feedback for flexibly controlling the ensemble size, and (b) ensemble size adaptation tailored towards minimizing the estimation bias.   Extensive experiments are carried out to show that AdaEQ can  improve the learning performance than the existing methods for the MuJoCo benchmark.",[],[],"['Hang Wang', 'Sen Lin', 'Junshan Zhang']","['University of California, Davis', 'University of Houston', 'University of California, Davis']","[None, None, None]"
https://nips.cc/virtual/2021/poster/27877,Fairness & Bias,Counterfactual Explanations Can Be Manipulated,"Counterfactual explanations are emerging as an attractive option for providing recourse to individuals adversely impacted by algorithmic decisions.  As they are deployed in critical applications (e.g. law enforcement, financial lending), it becomes important to ensure that we clearly understand the vulnerabilties of these methods and find ways to address them. However, there is little understanding of the vulnerabilities and shortcomings of counterfactual explanations. In this work, we introduce the first framework that describes the vulnerabilities of counterfactual explanations and shows how they can be manipulated. More specifically, we show counterfactual explanations may converge to drastically different counterfactuals under a small perturbation indicating they are not robust.  Leveraging this insight, we introduce a novel objective to train seemingly fair models where counterfactual explanations find much lower cost recourse under a slight perturbation.  We describe how these models can unfairly provide low-cost recourse for specific subgroups in the data while appearing fair to auditors. We perform experiments on loan and violent crime prediction data sets where certain subgroups achieve up to 20x lower cost recourse under the perturbation. These results raise concerns regarding the dependability of current counterfactual explanation techniques, which we hope will inspire investigations in robust counterfactual explanations.",['Robustness'],[],"['Dylan Z Slack', 'Sophie Hilgard', 'Himabindu Lakkaraju', 'Sameer Singh']","['University of California, Irvine', 'Harvard University', 'Harvard University', 'University of California, Irvine']","[None, None, None, None]"
https://nips.cc/virtual/2021/poster/26999,Fairness & Bias,Time-series Generation by Contrastive Imitation,"Consider learning a generative model for time-series data. The sequential setting poses a unique challenge: Not only should the generator capture the *conditional* dynamics of (stepwise) transitions, but its open-loop rollouts should also preserve the *joint* distribution of (multi-step) trajectories. On one hand, autoregressive models trained by MLE allow learning and computing explicit transition distributions, but suffer from compounding error during rollouts. On the other hand, adversarial models based on GAN training alleviate such exposure bias, but transitions are implicit and hard to assess. In this work, we study a generative framework that seeks to combine the strengths of both: Motivated by a moment-matching objective to mitigate compounding error, we optimize a local (but forward-looking) *transition policy*, where the reinforcement signal is provided by a global (but stepwise-decomposable) *energy model* trained by contrastive estimation. At training, the two components are learned cooperatively, avoiding the instabilities typical of adversarial objectives. At inference, the learned policy serves as the generator for iterative sampling, and the learned energy serves as a trajectory-level measure for evaluating sample quality. By expressly training a policy to imitate sequential behavior of time-series features in a dataset, this approach embodies ""*generation by imitation*"". Theoretically, we illustrate the correctness of this formulation and the consistency of the algorithm. Empirically, we evaluate its ability to generate predictively useful samples from real-world datasets, verifying that it performs at the standard of existing benchmarks.",['Generative Model'],[],"['Daniel Jarrett', 'Ioana Bica', 'Mihaela van der Schaar']","['DeepMind', 'DeepMind', 'University of Cambridge']","[None, None, None]"
https://nips.cc/virtual/2021/poster/26965,Fairness & Bias,Learning Optimal Predictive Checklists,"Checklists are simple decision aids that are often used to promote safety and reliability in clinical applications. In this paper, we present a method to learn checklists for clinical decision support. We represent predictive checklists as discrete linear classifiers with binary features and unit weights. We then learn globally optimal predictive checklists from data by solving an integer programming problem. Our method allows users to customize checklists to obey complex constraints, including constraints to enforce group fairness and to binarize real-valued features at training time. In addition, it pairs models with an optimality gap that can inform model development and determine the feasibility of learning sufficiently accurate checklists on a given dataset. We pair our method with specialized techniques that speed up its ability to train a predictive checklist that performs well and has a small optimality gap. We benchmark the performance of our method on seven clinical classification problems, and demonstrate its practical benefits by training a short-form checklist for PTSD screening. Our results show that our method can fit simple predictive checklists that perform well and that can easily be customized to obey a rich class of custom constraints.","['Fairness', 'Optimization', 'Interpretability', 'Machine Learning']",[],"['Haoran Zhang', 'Quaid Morris', 'Berk Ustun', 'Marzyeh Ghassemi']","['Massachusetts Institute of Technology', 'Memorial Sloan Kettering Cancer Centre', 'University of California, San Diego', 'Massachusetts Institute of Technology']","[None, None, None, None]"
https://nips.cc/virtual/2021/poster/26666,Fairness & Bias,Certifying Robustness to Programmable Data Bias in Decision Trees,"Datasets can be biased due to societal inequities, human biases, under-representation of minorities, etc. Our goal is to certify that models produced by a learning algorithm are pointwise-robust to dataset biases. This is a challenging problem: it entails learning models for a large, or even infinite, number of datasets, ensuring that they all produce the same prediction. We focus on decision-tree learning due to the interpretable nature of the models. Our approach allows programmatically specifying \emph{bias models} across a variety of dimensions (e.g., label-flipping or missing data), composing types of bias, and targeting bias towards a specific group. To certify robustness, we use a novel symbolic technique to evaluate a decision-tree learner on a large, or infinite, number of datasets, certifying that each and every dataset produces the same prediction for a specific test point. We evaluate our approach on datasets that are commonly used in the fairness literature, and demonstrate our approach's viability on a range of bias models.","['Robustness', 'Fairness']",[],"['Anna P. Meyer', 'Aws Albarghouthi', ""Loris D'Antoni""]","['University of Wisconsin - Madison', 'Amazon', 'University of Wisconsin, Madison']","[None, None, None]"
https://nips.cc/virtual/2021/poster/27192,Fairness & Bias,Introspective Distillation for Robust Question Answering,"Question answering (QA) models are well-known to exploit data bias, e.g., the language prior in visual QA and the position bias in reading comprehension. Recent debiasing methods achieve good out-of-distribution (OOD) generalizability with a considerable sacrifice of the in-distribution (ID) performance. Therefore, they are only applicable in domains where the test distribution is known in advance. In this paper, we present a novel debiasing method called Introspective Distillation (IntroD) to make the best of both worlds for QA. Our key technical contribution is to blend the inductive bias of OOD and ID by introspecting whether a training sample fits in the factual ID world or the counterfactual OOD one. Experiments on visual QA datasets VQA v2, VQA-CP, and reading comprehension dataset SQuAD demonstrate that our proposed IntroD maintains the competitive OOD performance compared to other debiasing methods, while sacrificing little or even achieving better ID performance compared to the non-debiasing ones.",[],[],"['Yulei Niu', 'Hanwang Zhang']","['Columbia University', 'Nanyang Technological University']","[None, None]"
https://nips.cc/virtual/2021/poster/26027,Fairness & Bias,Bandit Learning with Delayed Impact of Actions,"We consider a stochastic multi-armed bandit (MAB) problem with delayed impact of actions. In our setting, actions taken in the past impact the arm rewards in the subsequent future. This delayed impact of actions is prevalent in the real world. For example, the capability to pay back a loan for people in a certain social group might depend on historically how frequently that group has been approved loan applications. If banks keep rejecting loan applications to people in a disadvantaged group, it could create a feedback loop and further damage the chance of getting loans for people in that group. In this paper, we formulate this delayed and long-term impact of actions within the context of multi-armed bandits. We generalize the bandit setting to encode the dependency of this ``bias"" due to the action history during learning. The goal is to maximize the collected utilities over time while taking into account the dynamics created by the delayed impacts of historical actions. We propose an algorithm that achieves a regret of $\tilde{O}(KT^{2/3})$ and show a matching regret lower bound of $\Omega(KT^{2/3})$, where $K$ is the number of arms and $T$ is the learning horizon. Our results complement the bandit literature by adding techniques to deal with actions with long-term impacts and have implications in designing fair algorithms.",['Bandits'],[],"['Wei Tang', 'Chien-Ju Ho', 'Yang Liu']","['Columbia University', 'Washington University in St. Louis', 'University of California, Santa Cruz']","[None, None, None]"
https://nips.cc/virtual/2021/poster/27252,Privacy & Data Governance,FL-WBC: Enhancing Robustness against Model Poisoning Attacks in Federated Learning from a Client Perspective,"Federated learning (FL) is a popular distributed learning framework that trains a global model through iterative communications between a central server and edge devices. Recent works have demonstrated that FL is vulnerable to model poisoning attacks. Several server-based defense approaches (e.g. robust aggregation), have been proposed to mitigate such attacks. However, we empirically show that under extremely strong attacks, these defensive methods fail to guarantee the robustness of FL. More importantly, we observe that as long as the global model is polluted, the impact of attacks on the global model will remain in subsequent rounds even if there are no subsequent attacks. In this work, we propose a client-based defense, named White Blood Cell for Federated Learning (FL-WBC), which can mitigate model poisoning attacks that have already polluted the global model. The key idea of FL-WBC is to identify the parameter space where long-lasting attack effect on parameters resides and perturb that space during local training. Furthermore, we derive a certified robustness guarantee against model poisoning attacks and a convergence guarantee to FedAvg after applying our FL-WBC. We conduct experiments on FasionMNIST and CIFAR10 to evaluate the defense against state-of-the-art model poisoning attacks. The results demonstrate that our method can effectively mitigate model poisoning attack impact on the global model within 5 communication rounds with nearly no accuracy drop under both IID and Non-IID settings. Our defense is also complementary to existing server-based robust aggregation approaches and can further improve the robustness of FL under extremely strong attacks.","['Federated Learning', 'Robustness']",[],"['Jingwei Sun', 'Ang Li', 'Louis DiValentin', 'Yiran Chen', 'Hai Li']","['Duke University', 'University of Maryland, College Park', 'Accenture', 'Duke University', 'Duke University']","[None, None, None, None, None]"
